Formulario,nom_hum,Bosques,Charr_Taco,Sabanas,Reforest,Gan_Intens,Gan_Extens,Agricult,Tipo_Agr,Acuacult,Pesca,Moluscos,Extr_Recur,Infraestr,Turism_Com,Transp_Acu,Industria,Otros,IV,Shape_Area
,,0.5,0.3,0.3,0.1,-0.5,-0.2,-0.4,,0.1,0.1,-0.1,-0.3,-0.5,-0.1,-0.1,-0.2,,,
,,BO,CT,SA,RE,GI,GE,AG,,AC,PE,MO,EX,IN,TU,TR,ID,OT,,
221,Corozalito,1,1,0,0,0,1,0,,0,0,0,0,1,0,0,0,,0.10,230975.39203800000
222,Camaronal,1,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,,0.20,47144.16274550000
223,El Carmen,1,0,0,0,0,1,1,Arroz,0,0,0,0,1,0,0,0,,-0.60,35063.22022040000
224,La Roxana,0,0,1,1,0,0,1,"Arroz, Teca",0,0,0,0,1,0,0,0,,-0.50,89922.86567660000
225,Comanche,0,1,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.40,22686.69224940000
226,Comanche 2,1,1,0,0,0,1,0,,0,0,0,0,1,0,0,0,,0.10,2416.85222778000
227,Pozuelo,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.10,421515.98746500000
228,Palmichal (Los Jilgueros) 1,0,0,0,0,0,1,1,Arroz,0,0,0,0,1,0,0,0,,-1.10,32112.92551230000
229,Pedro Molina,0,0,0,0,0,1,1,Melon,0,0,0,0,1,0,0,0,,-1.10,21386.19993230000
230,Camaronera Cangelito 1,1,0,0,0,0,0,1,"Melon, Arroz",1,0,0,0,0,0,0,0,,0.20,174360.10685100000
231,Camaronera Cangelito 2,1,0,0,0,0,0,1,"Melon, Arroz",1,0,0,0,0,0,0,0,,0.20,76615.58324320000
232,Laguna Concava,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,27734.37551360000
233,Laguna Dona Ana,1,0,0,1,0,0,0,,0,0,0,0,1,1,0,0,,0.00,11395.23147990000
234,Laguna Concava 2,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,10677.71090690000
235,Charrarra,1,1,0,0,0,0,0,,0,0,0,0,1,1,0,0,,0.20,5279.47992055000
236,Embalse Cachi,1,1,0,1,0,0,1,Cafe,0,0,0,0,1,1,0,0,,-0.10,2825456.90662000000
237,Embalse Birris,1,1,0,0,0,0,1,Chayote,0,0,0,0,1,0,0,0,,-0.10,28524.52442160000
238,Laguna la Ensenanza,1,1,0,0,1,0,1,"Papa, Cebolla, Maiz",0,0,0,0,1,0,0,0,,-0.60,16157.45049070000
239,Uvital,1,1,0,0,0,0,1,Cana de Azucar,0,0,0,0,1,0,0,0,,-0.10,58104.78589800000
240,Muro Sur,1,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0.30,43315.77092680000
241,Poza Ballena,1,1,0,0,0,1,1,Cana de Azucar,0,0,0,0,0,0,0,0,,0.20,14030.16631490000
242,Poza Ballena (Lacustre),1,1,0,0,0,1,1,Cana de Azucar,0,0,0,0,0,0,0,0,,0.20,15537.85506850000
243,Finca Piragua,1,1,0,0,0,1,1,"Cana de Azucar, Arroz",0,0,0,0,0,0,0,0,,0.20,2158842.34624000000
244,Palmira 1,1,0,0,1,0,1,1,"Papa, Jaul",0,0,0,0,0,0,0,0,,0.00,3313.45777246000
245,Palmira 2,1,0,0,0,0,1,1,Papa,0,0,0,0,0,0,0,0,,-0.10,9011.83404575000
246,Calle El Empalado,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.50,554.47217293900
247,Calle El Empalado 2,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.50,486.56747436300
248,Laguna de Hule,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,565858.52767700000
249,Laguna Bosque Alegre,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,22307.12037320000
250,Laguna Congo,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,148964.06617800000
251,Laguna Maria Aguilar,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,Tanque oscilacion,-0.20,27499.14247480000
252,Nueva Cinchona,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,872.88836106300
253,Laguna Rio Cuarto (Kopper),1,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,,-0.10,339572.86559000000
254,Embalse Rio Cuarto,1,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,,0.40,5448.04183723000
255,Entrada Rio Segundo,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,2511.92137244000
256,Laguna Botos,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,110799.71722800000
257,Cerro Redondo,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,,0.50,1123.37622036000
258,La Olla,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,-0.20,5320.63397320000
259,Corazon de Jesus 2,1,0,0,0,0,0,1,Pina,0,0,0,0,1,0,0,0,,-0.40,24876.65498880000
260,Corazon de Jesus 3,1,0,0,0,0,0,1,Pina,0,0,0,0,1,0,0,0,,-0.40,7574.60816272000
261,Yolillal,1,0,0,0,0,0,1,Pina,0,0,0,0,1,0,0,0,,-0.40,17071.63784410000
262,Yolillal,1,0,0,0,0,0,1,Pina,0,0,0,0,1,0,0,0,,-0.40,476845.92314100000
263,Yolillal,1,0,0,0,0,0,1,Pina,0,0,0,0,1,0,0,0,,-0.40,124372.55539200000
264,Corazon de Jesus 4,1,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-0.60,1382773.40091000000
265,Corazon de Jesus,1,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-0.60,101328.61453800000
266,San Jorge (Palustre),1,0,0,0,0,0,1,Pina,0,0,0,0,1,0,0,0,,-0.40,39538.04404540000
267,San Jorge (lacustre),1,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-0.60,10591.95217780000
268,San Jorge 2 (lacustre),1,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-0.60,5529.21276345000
269,San Jorge 2 (palustre),1,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-0.60,433744.63820300000
270,Barrio La Ceiba,1,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-0.60,4526.50073309000
271,Barrio La Ceiba 2,1,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-0.60,26918.94396430000
272,Laguna San Marcos,1,0,0,0,0,1,1,Pina,0,1,0,0,1,0,0,0,,-0.50,12274.05006980000
273,Laguna Bellavista,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,7057.34786525000
274,Palustre San Pedro,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,4279.40117925000
275,San Marcos (palustre),1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0.00,9028.87318068000
276,Lacustre San Marcos,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0.00,1220.61093471000
277,Los Almendros,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,2205.80645981000
278,San Juan de Aguas Zarcas,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,6529.92360234000
279,Castelmare (lacustre),1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,4581.93219017000
280,Castelmare 1 (palustre),1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,3058.44782068000
281,Castelmare 2 (palustre),1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,7533.21471974000
282,Castelmare 3,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,6641.36799554000
283,El Zaino,1,1,0,0,0,0,1,Pina,0,0,0,0,1,0,0,0,,-0.10,7500.12001027000
284,La Legua,1,0,0,0,0,1,1,Yuca,0,0,0,0,0,0,0,0,,-0.10,13370.45442060000
285,La Legua 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,7035.28136502000
286,Cuatro Esquinas,1,1,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-0.30,92162.17991990000
287,Laguna Basurita,1,1,1,0,0,1,0,,0,0,0,0,1,0,0,0,,0.40,126534.12764700000
288,Playa Cuajiniquil,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,0.10,1176.99527180000
289,Ganaderia Sensacion,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,-0.20,1421.07310402000
290,Lourdes 2,1,0,0,0,1,0,1,Pina,0,0,0,0,1,0,0,0,,-0.90,25177.65077780000
291,Madrigal,1,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,,-0.50,1047.50020687000
292,El Gringo 1,1,1,0,1,0,0,0,,0,1,0,0,1,0,0,0,,0.50,7300.92218378000
293,El Gringo 2,1,1,0,1,0,0,0,,0,1,0,0,1,0,0,0,,0.50,4922.84431043000
294,Metaponto 3,1,0,0,0,1,0,1,Tomate,0,0,0,0,1,0,0,0,,-0.90,46416.57939330000
295,Corralillo,1,1,0,0,0,1,0,,0,0,0,0,1,0,0,0,,0.10,3242.89605705000
296,Caballito,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,6142.20867601000
297,Millal,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,37099.09828140000
298,Camaronera La Jimenez  2,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,41825.16977870000
299,Camaronera Tempisque 1,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,29805.40983230000
300,Marvin Medina,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,,0.20,27250.92711730000
301,Los Trejos,1,0,0,0,0,1,0,,1,1,1,0,1,0,0,0,,-0.10,7173.15059708000
302,Camaronera La Botija,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,61673.06501000000
303,El Morote,1,1,0,0,0,1,0,,0,0,0,0,1,0,0,0,,0.10,14933.76294590000
304,Camaronera El Morote,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,184836.02719600000
305,Camaronera El Chino,1,0,0,0,0,1,1,Arroz,0,1,0,0,0,0,0,0,,0.00,23267.94930940000
306,Camaronera Beula de Puerto Jesus 1,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,39367.03469590000
307,Esterones (Ever Caravaca),1,1,0,0,0,0,1,Arroz,0,0,0,0,1,1,0,0,,-0.20,9935.55683241000
308,Esterones,1,1,1,0,0,1,1,Arroz,0,0,0,0,1,1,0,0,,-0.10,387576.43809000000
309,Barco Quebrado,1,1,0,1,0,1,1,Arroz,0,0,0,0,1,1,0,0,,-0.30,48281.81815270000
310,Ubaldo Rodriguez,1,0,0,0,0,1,1,Arroz,0,0,0,0,1,1,0,0,,-0.70,5842.48063037000
311,Brian Bombar,1,1,0,0,0,1,1,Arroz,0,0,0,0,1,1,0,0,,-0.40,86796.75052390000
312,Garza,1,0,0,0,0,1,1,Arroz,0,1,0,0,1,1,0,0,,-0.60,226783.48826500000
313,Playa Guiones,1,0,0,0,0,1,1,Arroz,0,0,0,0,1,1,0,0,,-0.70,33873.60816440000
314,Playa Guiones 2,1,0,0,0,0,1,1,Arroz,0,0,0,0,1,1,0,0,,-0.70,391106.37884700000
315,Pista de Aterrizaje Giro,1,1,0,0,0,1,0,,0,0,0,0,1,1,0,0,,0.00,64989.09891310000
316,Cristina Castillo,1,1,1,0,0,1,1,Arroz,0,0,0,0,1,1,0,0,,-0.10,288024.59906800000
317,Cantarrana,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,60981.22116150000
318,Matapalo,1,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0.30,5033.01963751000
319,Malanoche,0,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,,-0.20,1917.45423925000
320,Pinilla 8,1,1,0,0,0,0,0,,0,0,0,0,1,1,0,0,,0.20,6450.29321895000
321,Pinilla 9,1,1,0,0,0,0,0,,0,0,0,0,1,1,0,0,,0.20,14109.48274950000
322,Pinilla 3,1,1,0,0,0,0,0,,0,0,0,0,1,1,0,0,,0.20,64794.42313380000
323,Pinilla 4,1,1,0,0,0,0,0,,0,0,0,0,1,1,0,0,,0.20,175562.01746600000
324,Pinilla 5,1,1,0,0,0,0,0,,0,0,0,0,1,1,0,0,,0.20,29062.42194230000
325,Pinilla 7,1,1,0,0,0,0,0,,0,0,0,0,1,1,0,0,,0.20,28542.31868610000
326,Pinilla 1,1,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.70,26001.31917490000
327,Pinilla 2,1,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.70,23645.22168140000
328,Madrevieja Rio Canas,1,1,0,0,0,1,1,Cana de Azucar,0,0,0,0,1,0,0,0,,-0.30,13766.28248450000
329,Potrero Largo,1,1,0,0,0,1,1,Arroz,0,0,0,0,0,0,0,0,,0.20,6865.33717097000
330,El Muerto,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,2028.43145876000
331,El Muerto 2,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,2179.66232146000
332,El Muerto 3,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,2480.20303780000
333,El Jobal,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,11773.76973130000
334,Lagunilla,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,990.52589549600
335,Lagunilla 2,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,1718.55358601000
336,Lagunilla 3,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,1780.84734000000
337,Potrero Largo 2,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,965.23495319100
338,Potrero Largo 3,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,2243.01507200000
339,Potrero Largo 4,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,951.97457278000
340,El Pelon 1,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,1750.76577692000
341,El Pelon 2,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,1115.77146105000
342,El Pelon 3,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,6868.71197373000
343,El Pelon 4,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,5227.52271493000
344,El Pelon 5,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,799.73066814300
345,El Pelon 6,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,7015.16368176000
346,El Pelon 7,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,2431.27863728000
347,El Pelon 8,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,9500.73858323000
348,El Pelon 9,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,3454.48655759000
349,El Pelon 10,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,4280.29012999000
350,El Pelon 11,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,2869.54110990000
351,El Pelon 12,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,5784.96197168000
352,El Pelon 13,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,1980.64898932000
353,El Pelon 14,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,2175.27183268000
354,El Pelon 15,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,2696.06299044000
355,El Pelon 16,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,1627.96228466000
356,El Pelon 17,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,717.54611944700
357,Varillales,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,1372.64920521000
358,Varillales 2,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,1674.50860398000
359,Pelon 2,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,1948.65796448000
360,Pelon 1,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,4289.88445780000
361,Pelon 3,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,2012.64045868000
362,Pelon 4,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,3199.19949021000
363,Los Martinez 2,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,4773.48484742000
364,Palenque,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,395655.73789600000
365,Palenque 2,0,1,1,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.10,656.71849295400
366,Los Nicas,1,1,0,0,0,1,0,,0,0,0,0,0,1,0,0,,0.50,4389.98824786000
367,Guanacastillo,1,1,0,1,0,1,0,,0,0,0,0,0,1,0,0,,0.60,6732.63020727000
368,Punta Plancha,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,1857.62022995000
369,Las Pilas,1,1,1,0,0,1,0,,0,0,0,0,1,0,0,0,,0.40,3767.39157056000
370,La Danta,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,806.60435264300
371,Lagunas de Tin 1,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,-0.20,239906.79865400000
372,Lagunas de Tin 2,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,-0.20,243603.71002400000
373,Cruz de Pila,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,840.02022747800
374,Laguna Rodeito,0,1,1,0,0,1,1,Arroz,0,0,0,0,0,0,0,0,,0.00,35523.42643430000
375,El Oasis,1,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.30,162347.08349100000
376,Rancho Gesling,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,25688.04600490000
377,La Olla,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,169438.24170500000
378,Tin Rios 1,0,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.40,925.14107691000
379,Tin Rios 2,0,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.40,261.29149333900
380,Tin Rios 3,0,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.40,863.57788081800
381,Tin Rios 4,0,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.40,1098.79346959000
382,Tin Rios 5,0,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.40,1651.55049210000
383,Tin Rios 6,0,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.40,3655.56409123000
384,Tempisquito,0,1,1,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.10,8510.34583490000
385,El Escondido,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,41474.24015780000
386,La Lolita (La Calavera),1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,14088.38482810000
387,Montebello,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,1286.49158499000
388,Guacalito,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,3803.58215026000
389,Rancho Mary,1,1,0,0,0,1,0,,0,0,0,0,1,0,0,0,,0.10,16004.03370210000
390,Repetidora Impacto,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.80,3565.63283890000
391,Laguna Desbordada,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,,1.10,14774.27568070000
392,Camino Principal de Genova,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,3273.93933898000
393,Cortafuego El Amo,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,19264.28297260000
394,Guayabal,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.80,107840.32689600000
395,Entrada Aguabuena,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,8887.73133072000
396,Laguna Aguabuena,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,48985.17784950000
397,Tendido Electrico,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,,1.10,87860.45283500000
398,Detras del Hacha Evangelistica,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,12995.79330120000
399,Cruce Maritza - El Escondido,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,753.35930100600
400,Juanilama,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,,1.10,143122.48292500000
401,Rodeo Viejo,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,39352.50308320000
402,Poza Verde,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,,1.10,13984.68304330000
403,Cruce Juanilama - X Punto,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,3520.70646722000
404,La Panga,1,0,0,0,0,1,1,Cana de Azucar,0,0,0,0,1,0,0,0,,-0.60,245479.28863900000
405,Embalse Chucas,1,0,0,1,0,1,1,Teca,0,0,0,0,1,0,0,0,,-0.50,556511.66201800000
406,Mirador El Aserradero,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,13888.10137910000
407,Camino La Chanchera,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,,1.10,5257.06824190000
408,Camino La Chanchera 2,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,11098.67310440000
409,Camino La Chanchera Oeste,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,,1.10,18761.09760440000
410,Camino La Chanchera Este,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,,1.10,2208.92743062000
411,Camino La Chanchera Este 2,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,,0.90,4038.14586919000
412,La Ponderosa,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,66519.87479660000
413,Camino La Chanchera Este 4,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,9090.10179979000
414,Camino La Chanchera Este 5,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,5616.19410587000
415,Puesto Santa Elena,1,1,1,0,0,1,0,,0,0,0,0,1,0,0,0,,0.40,15915.13138270000
416,Cruce camino La Palma,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,2048.89647688000
417,Camino a El Tanque Oeste,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,,1.10,736.74382748000
418,Rancho Mary 2,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,976.31429390400
419,Rancho Mary 3,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,1578.93540577000
420,Rancho Mary 4,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,2059.53158389000
421,Los Pelas 1,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,1316.15393079000
422,Los Pelas 2,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,14172.96385770000
423,Los Pelas 3,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,9609.60679328000
424,Los Pelas 4,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,61751.74063800000
425,Los Pelas 5,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,3568.35380859000
426,Los Pelas 6,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,7069.09990806000
427,Los Pelas 7,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,387.54505788600
428,Los Pelas 8,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,6359.06662177000
429,Los Pelas 9,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,1068.19173656000
430,Los Pelas 10,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,418.10158244300
431,Laguna Sapoa,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.50,86114.14971730000
432,Quebrada de Agua 1,0,0,1,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.40,20642.68941760000
433,Quebrada de Agua 2,0,0,1,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.40,2312.81227526000
434,Camino El Tajo - Potrero,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,796.18274898300
435,Camino El Tajo - Potrero 2,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,210.75680296400
436,Cruce Jingebrar,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,478.44694345400
437,Trocha Hamilton,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,,1.10,9145.96100350000
438,Camino Jingebrar,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,1185.73714041000
439,Camino La Penca,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,4570.92543712000
440,Camino El Tajo,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,2163.63285858000
441,Laguna El Jicaro,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,32310.64045590000
442,Cortafuego Los Perros 1,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,4128.38444388000
443,Cortafuego Los Perros 2,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,1304.18343113000
444,Laguna Escondida,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.80,1528.69946564000
445,Cortafuego Los Perros 3,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,4424.99122934000
446,Camino Naranjo,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,1181.39878516000
447,Camino Naranjo 2,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0.60,270.00477988200
448,El Camping,1,1,0,0,0,0,0,,0,0,0,0,1,1,0,0,,0.20,225.90858425000
449,La Pinuela,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.80,3695.08016240000
450,Sendero Orosilito,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.80,7158.48631808000
451,Sendero Laguna,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.50,566.33049673400
452,Laguna Estacion,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.80,895.97258576700
453,La Pasmompa,1,1,0,0,0,0,1,"Naranja, Frijol, Yuca",0,0,0,0,0,0,0,0,,0.40,438050.52794500000
454,Laguna Coamo,1,1,0,0,0,0,1,Naranja,0,0,0,0,0,0,0,0,,0.40,3395.08290381000
455,Coamo,1,1,0,0,0,1,1,Naranja,0,0,0,0,0,0,0,0,,0.20,57717.54465580000
456,Laguna Pizote,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,800.80785566600
457,Laguna El Encanto,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.80,4518.46910491000
458,El Encanto 2,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,7026.80631161000
459,Topo Esquivel (La Javalina),1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,928.76554149800
460,Jabalina,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.80,459.93124083900
461,San Luis,1,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0.30,1002.42107534000
462,Estacion Leiva,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.60,7606.84034825000
463,Potrero San Luis,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,750.01827336400
