Formulario,Name,AREA,PERIMETER,BE,RE,PR,DR,GP,PI,SE,AR,SD,CO,CL,CU,FQ,IBE,IA,IT,IA,TW,ST,INDEX,INDEX,XX
2154,Camaronera Ricardo Orias,22290.35074,764.64492,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6321.968975,1849.597352,0,0,0
2155,Camaronera Santos Prieto Martinez,63416.86316,1278.554265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,791.257398,884.564451,0,0,0
2156,Camaronera Sector Pena Blanca (Seg2),1586468.064,9880.017626,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5830.992531,1472.424929,0,0,0
2157,Camaronera Sigifredo Morum,98099.82112,1939.906456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8644.542853,2347.554772,0,0,0
2158,Salinera Waldin Diaz,17304.43287,624.028945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,659.512513,562.144643,0,0,0
2159,Camaronera Finca La Reina,189576.5385,1721.628319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3380.974311,18.966437,0,0,0
2160,Camaronera Ricardo Orias 2,29148.50537,860.549695,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5983.214033,1551.302547,0,0,0
2161,Humedal Altamira,19894.13311,758.849553,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,1730.196298,651.165569,0,0,0
2162,Tilapiera El Angel 1,145.417198,44.761526,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2369.917399,20.594541,0,0,0
2163,Tilapiera El Angel 2,143.781342,44.977793,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2363.710287,34.541284,0,0,0
2164,Tilapiera El Angel 3,252.118146,63.732224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2377.655848,36.404392,0,0,0
2165,Humedal El Retiro1,6633.717077,430.519116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,3151.874059,97.129021,4.767209514,0,0
2166,Humedal El Retiro 2,19625.12036,680.952729,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,2915.437029,185.378885,4.409598506,0,0
2167,Laguna Tenorio Lodge,1501.548606,233.805842,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,3024.992502,94.392962,0,0,0
2168,Humedal Cortes Suarez,18629.20588,681.036212,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,3246.081934,1201.385598,-39.72392767,202.8801209,0.07743800921
2169,El Morro,2324.373838,185.864274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,3126.275582,4.548855,4.728491818,0,0
2170,Carlos Jimenez,277.759517,60.986738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2107.950228,2015.239159,0,0,0
2171,Humedal Sergio,13011.8106,615.846476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,1239.327811,534.851482,1.874483314,0,0
2172,Humedal Cordoncillo,19783.81091,951.154644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,1377.786302,418.849494,2.083901782,0,0
2173,Humedal Guzman,1249.467439,137.664774,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,2714.736305,17.060667,4.106038661,0,0
2174,Humedal Fidel,565.767619,97.291103,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,926.798634,261.826202,0,0,0
2175,Humedal Fernando,1913.72304,215.90715,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,837.49029,256.739127,-10.24878742,52.34314313,0.01997903383
2176,La Espiga 1,976.108762,155.790521,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1262.512766,446.778148,0,0,0
2177,La Espiga 2,1799.250179,242.563381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1295.042984,540.191856,0,0,0
2178,La Espiga 3,239.390139,99.450674,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1333.265405,511.809386,0,0,0
2179,Humedales cerro Ena,245.590348,62.961476,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17217.03391,9506.86162,0,0,0
2180,Humedales cerro Amo,49.910584,28.304638,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,16205.81931,11079.16418,0,0,0
2181,Humedales cerro Amo,25.80658,19.199516,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,16179.68334,11078.38993,0,0,0
2182,Humedales cerro Amo,8.221497,10.705725,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,16153.79891,10981.46747,0,0,0
2183,Humedales cerro Cabecar,17.369152,17.74522,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17184.25877,13145.51739,0,0,0
2184,Humedales cerro Cabecar,13.298361,13.857224,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,16897.78202,12807.24905,0,0,0
2185,Humedales cerro Cabecar,7.498247,10.262517,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17016.14296,13136.33116,0,0,0
2186,Humedales cerro Cabecar,13.820916,14.990403,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17000.30019,13132.48103,0,0,0
2187,Humedales cerro Cabecar,24.60222,20.090267,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,16987.09932,13127.09559,0,0,0
2188,Humedales cerro Cabecar,16.659434,17.759448,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17315.13414,13385.26627,0,0,0
2189,Humedales cerro Cabecar,16.301212,16.281466,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17332.36471,13385.51342,0,0,0
2190,Humedales cerro Cabecar,22.580786,21.485791,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17340.53223,13385.2707,0,0,0
2191,Humedales cerro Cabecar,8.974847,12.928771,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17247.24897,13384.65996,0,0,0
2192,Humedales cerro Cabecar,6.838721,10.168595,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17199.827,13331.92666,0,0,0
2193,Humedales cerro Cabecar,13.032266,13.418162,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17219.24763,13395.4143,0,0,0
2194,Humedales cerro Cabecar,7.584496,10.727192,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17198.8982,13396.58046,0,0,0
2195,Humedales cerro Cabecar,15.326239,15.942698,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17187.61346,13397.03379,0,0,0
2196,Humedales cerro Cabecar,14.695308,16.72194,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17146.63571,13322.49127,0,0,0
2197,Humedales cerro Cabecar,9.161534,11.589822,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17137.43168,13284.90634,0,0,0
2198,Humedales cerro Cabecar,8.057614,10.554685,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17100.16882,13274.79462,0,0,0
2199,Humedales cerro Cabecar,10.380029,13.766512,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17101.11034,13297.51754,0,0,0
2200,Humedales cerro Cabecar,4.888809,8.741605,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17117.77921,13305.38406,0,0,0
2201,Humedales cerro Cabecar,14.881699,14.727297,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17113.91296,13308.83139,0,0,0
2202,Humedales cerro Cabecar,13.347773,14.181601,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17085.37479,13292.9581,0,0,0
2203,Humedales cerro Cabecar,14.681223,15.234547,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17092.09235,13291.76198,0,0,0
2204,Humedales cerro Cabecar,5.706164,9.640639,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17088.8876,13282.03209,0,0,0
2205,Humedales cerro Cabecar,4.100378,7.962503,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17079.56187,13321.28161,0,0,0
2206,Humedales cerro Cabecar,30.337224,22.83052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17077.83675,13301.42375,0,0,0
2207,Humedales cerro Cabecar,5.519697,9.218896,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17066.50377,13289.83417,0,0,0
2208,Humedales cerro Cabecar,7.555529,10.510652,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17025.12302,13270.58517,0,0,0
2209,Humedales cerro Cabecar,15.139645,15.4882,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17044.82404,13273.92293,0,0,0
2210,Humedales cerro Brunka,15.05111,15.01813,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17820.38847,14499.15821,0,0,0
2211,Humedales cerro Brunka,12.530543,13.589315,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17810.81964,14526.17403,0,0,0
2212,Humedales cerro Brunka,7.140509,10.822009,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17859.01414,14685.1547,0,0,0
2213,Humedales cerro Brunka,5.670233,9.9103,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17894.7078,14797.52841,0,0,0
2214,Humedales cerro Brunka,7.315515,10.445909,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17904.32803,14815.12773,0,0,0
2215,Humedales cerro Brunka,29.89214,20.497959,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17949.69737,14890.82114,0,0,0
2216,Humedales cerro Brunka,164.5158,54.885585,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,19060.80602,15979.51158,0,0,0
2217,Humedales cerro Brunka,10.621105,14.426557,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,19064.49289,16000.0208,0,0,0
2218,Humedales cerro Brunka,5.838698,12.117149,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,19071.98218,16004.21128,0,0,0
2219,Humedales cerro Brunka,5.854827,9.198309,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,19068.15036,15981.44211,0,0,0
2220,Humedales cerro Brunka,20.032218,25.884542,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,19062.81542,16031.53922,0,0,0
2221,Humedales cerro Brunka,4.261795,9.163695,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,19073.15372,15988.0174,0,0,0
2222,Humedales cerro Brunka,10.842343,14.142255,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,19055.23575,15947.7165,0,0,0
